id,name,height,date_of_birth,known_for_movies
nm0098961,Nicolas Bouchaud,150,,tt7250056
nm0000661,Donald Sutherland,192,17-07-1935,
nm0099398,Nicolas Boukhrief,150,02-06-1963,tt5546300
nm0000662,Kiefer Sutherland,174,21-12-1966,
nm0099797,Pascal Bourdiaux,150,,tt5286268
nm0000665,D.B. Sweeney,183,14-11-1961,
nm0099841,Gilles Bourdos,150,16-05-1905,tt5539466
nm0000666,Lili Taylor,157,20-02-1967,
nm0101880,Philip Boyd,200,12-05-1975,tt7784788
nm0102765,Jacek Braciak,200,12-05-1968,tt8738964
nm0000668,Emma Thompson,173,15-04-1959,
nm0103971,Faouzi Brahimi,200,02-03-1973,tt2283336
nm0000670,Lea Thompson,160,31-05-1961,
nm0104476,Jo Brand,200,23-07-1957,tt2838568
nm0000671,Billy Bob Thornton,178,04-08-1955,
nm0105169,Ash Brannon,150,,tt2822672
nm0000673,Marisa Tomei,164,04-12-1964,
nm0106620,Barbara Bredero,150,,"tt6867650,tt5992202"
nm0000675,Jeanne Tripplehorn,170,10-06-1963,
nm0106895,Márcia Breia,200,17-06-1944,tt5528282
nm0000677,Robin Tunney,163,19-06-1972,
nm0107165,Alex Brendemühl,150,27-11-1972,"tt7839456,tt3794028"
nm0000678,Kathleen Turner,173,19-06-1954,
nm0108122,Bryan Brewer,150,,"tt4897358,tt2931376,tt1386583"
nm0000679,Deborah Kara Unger,170,12-05-1966,
nm0108295,Paget Brewster,200,10-03-1969,tt6556890
nm0108637,Jon Briddell,200,01-03-1966,tt8323104
nm0108725,Don Bridges,200,04-11-1950,tt7798644
nm0000685,Jon Voight,189,29-12-1938,
nm0109973,Vladimir Brichta,200,22-03-1976,tt6293516
nm0000689,Julie Warner,160,09-02-1965,
nm0110300,Stéphane Brizé,150,18-10-1966,tt7555774
nm0000700,Debra Winger,163,16-05-1955,
nm0110491,Nicolai Cleve Broch,200,14-11-1975,tt6415214
nm0000701,Kate Winslet,169,05-10-1975,
nm0110532,Aaron Brock,150,,tt5519340
nm0000702,Reese Witherspoon,157,22-03-1976,
nm0111600,Natali Broods,150,11-09-1976,tt7402534
nm0000704,Elijah Wood,168,28-01-1981,
nm0112498,Eric Bross,150,21-01-1964,tt4180556
nm0000705,Robin Wright,168,08-04-1966,
nm0113105,Betsey Brown,150,,tt6098486
nm0114430,Peter Vack,150,19-09-1986,tt6098486
nm0000707,Sean Young,173,20-11-1959,
nm0115152,Chris Browning,200,,"tt5833186,tt5519340"
nm0000708,Billy Zane,184,24-02-1966,
nm0116369,Didier Brunner,150,,tt5851904
nm0000713,Joel Oliansky,150,11-10-1935,
nm0116511,Massimiliano Bruno,150,04-06-1970,tt6197094
nm0000714,Willie Aames,168,15-07-1960,
nm0117005,Robbie Bryan,150,,tt4902260
nm0000719,F. Murray Abraham,178,24-10-1939,
nm0117369,Martin Brygmann,200,25-01-1963,tt6437888
nm0000725,Joey Lauren Adams,163,09-01-1968,
nm0117911,Carlo Buccirosso,150,07-07-1954,tt7204006
nm0118201,Andrew Buckland,150,04-02-1954,tt5827360
nm0000732,Danny Aiello,189,20-06-1933,
nm0119782,Ewa Bukowska,150,27-08-1966,tt7434040
nm0000741,Tim Allen,179,13-06-1953,
nm0121203,Janez Burger,150,21-03-1965,tt6061558
nm0000744,Maria Conchita Alonso,169,29-06-1957,
nm0121871,Stephen Burke,150,,tt5752606
nm0000754,Kevin Anderson,179,13-01-1960,
nm0122044,David Burkman,150,,tt4601504
nm0000759,Paul Thomas Anderson,179,26-06-1970,
nm0122216,Abbas Alibhai Burmawalla,150,,tt5785200
nm0000767,Jean-Hugues Anglade,175,29-07-1955,
nm0122217,Mastan Alibhai Burmawalla,150,,tt5785200
nm0000775,Christina Applegate,165,25-11-1971,
nm0122223,Charles Burmeister,150,,tt1753786
nm0122999,David Burr,150,,"tt3501632,tt1477834"
nm0000796,Dana Ashbrook,183,24-05-1967,
nm0123148,Pete Burris,150,,tt7959026
nm0000798,Linden Ashby,182,23-05-1960,
nm0123353,Colette Burson,150,,tt5933560
nm0000800,Armand Assante,178,04-10-1949,
nm0124112,Dan Bush,150,,tt1785635
nm0125887,Bob Byington,150,,tt5665256
nm0000804,Stéphane Audran,169,08-11-1932,
nm0126669,Marie Bäumer,200,07-05-1969,tt6463494
nm0000806,Bille August,150,09-11-1948,
nm0126802,Louis Bélanger,150,17-05-1905,tt5456706
nm0000809,Daniel Auteuil,170,24-01-1950,
nm0127102,Enikö Börcsök,150,28-01-1968,tt5247768
nm0000818,Shabana Azmi,168,18-09-1950,
nm0127406,Liliana Cabal,150,,"tt4899370,tt6127004"
nm0000821,Amitabh Bachchan,183,11-10-1942,
nm0128058,Dan Cadan,150,02-01-1975,tt6962204
nm0000828,Barbara Bain,176,13-09-1931,
nm0128464,Eliane Caffé,150,14-05-1905,tt5067984
nm0000836,Scott Bakula,182,09-10-1954,
nm0128657,Erin Cahill,200,04-01-1980,tt4034390
nm0000838,Daniel Baldwin,188,05-10-1960,
nm0130554,Antonio Calloni,150,06-12-1961,tt6471684
nm0000841,Michael Ballhaus,150,05-08-1935,
nm0130860,Mhairi Calvey,200,07-05-1988,"tt8000908,tt4340072"
nm0000846,Ian Bannen,185,29-06-1928,
nm0131564,Dwayne Cameron,150,28-10-1981,tt4976192
nm0000848,Olivia Barash,155,11-01-1965,
nm0131969,Brandon Camp,150,24-05-1905,tt1799516
nm0000849,Javier Bardem,181,01-03-1969,
nm0132257,Bruce Campbell,200,22-06-1958,tt0083907
nm0000851,Lex Barker,193,08-05-1919,
nm0133326,Sebastián Lelio,200,08-03-1974,"tt6108178,tt5639354"
nm0000855,Raymond J. Barry,184,14-03-1939,
nm0133836,Séverine Caneele,150,10-05-1974,tt5771710
nm0000859,Lionel Barrymore,183,1878-04-28,
nm0133966,Carmine Cangialosi,200,,tt3956336
nm0000860,Paul Bartel,150,06-08-1938,
nm0133981,João Canijo,150,10-05-1905,tt5528282
nm0000865,Richard Basehart,175,31-08-1914,
nm0134112,Jordan Canning,150,03-08-1982,tt6079702
nm0000866,Saul Bass,150,08-05-1920,
nm0136641,Isabel Cardoso,150,,tt7862998
nm0000867,Jason Bateman,180,14-01-1969,
nm0136985,Kristin Carey,200,02-10-1969,tt5837976
nm0000869,Alan Bates,175,17-02-1934,
nm0137141,Zoe Carides,150,19-02-1962,tt4536768
nm0000871,Randall Batinkoff,193,16-10-1968,
nm0137228,Christian Carion,150,04-01-1963,tt6293032
nm0000876,Noah Baumbach,175,03-09-1969,
nm0137728,José Carlos Ruiz,150,17-11-1936,tt5210324
nm0000882,Nathalie Baye,168,06-07-1948,
nm0138007,Ron Carlson,150,,tt5265898
nm0000884,Jennifer Beals,173,19-12-1963,
nm0138260,Antonio Carluccio,150,19-04-1937,tt7279296
nm0000889,Bonnie Bedelia,163,25-03-1948,
nm0138329,Sally Carman,200,,tt5240258
nm0000893,Ed Begley Jr.,193,16-09-1949,
nm0139528,Renato Carpentieri,150,02-04-1943,tt5765192
nm0000894,Jean-Jacques Beineix,150,08-10-1946,
nm0142634,Oliver Cary,150,26-05-1905,tt5442430
nm0000898,Kathleen Beller,159,19-02-1956,
nm0142677,Pedro Casablanc,150,17-04-1963,tt4110388
nm0000899,Monica Bellucci,171,30-09-1964,
nm0142685,Jean-François Casabonne,150,,tt6034550
nm0142972,Amira Casar,200,01-05-1971,tt5726616
nm0144519,Cristina Castaño,200,30-10-1978,tt8806768
nm0000916,Peter Berg,185,11-03-1964,
nm0147003,Sebastian Cavazza,200,19-03-1973,tt5215088
nm0000917,Polly Bergen,165,14-07-1930,
nm0147010,Caroline Cave,150,25-01-1974,tt3717490
nm0000918,Helmut Berger,184,29-05-1944,
nm0147147,Henry Cavill,200,05-05-1983,"tt4912910,tt0974015"
nm0000929,Corbin Bernsen,180,07-09-1954,
nm0148053,Serge Ioan Celebidachi,150,19-06-1968,tt4736486
nm0000932,Halle Berry,166,14-08-1966,
nm0148062,Hikmet Çelik,150,,tt6847792
nm0000935,Bibi Besch,165,01-02-1942,
nm0148443,Barbara Cerar,150,24-05-1905,tt9078014
nm0000936,Martine Beswick,168,26-09-1941,
nm0148482,Massimiliano Cerchi,200,,tt6977470
nm0000941,Kathryn Bigelow,182,27-11-1951,
nm0148516,Aleksey Serebryakov,200,03-06-1964,tt7529350
nm0000946,Whit Bissell,173,25-10-1909,
nm0148629,Emanuele Cerman,200,09-07-1976,tt7560964
nm0000949,Cate Blanchett,174,14-05-1969,
nm0149131,Kamil Cetin,150,,tt7668842
nm0149142,Meral Çetinkaya,150,28-04-1905,tt6316138
nm0000958,John Boorman,173,18-01-1933,
nm0149491,Justin Chadwick,150,01-12-1968,tt0491203
nm0000960,Barry Bostwick,193,24-02-1945,
nm0149628,Paul Chahidi,150,,"tt4575576,tt4686844"
nm0000962,Carole Bouquet,173,18-08-1957,
nm0150689,Beth Champion,150,22-05-1905,tt6055082
nm0000965,Danny Boyle,182,20-10-1956,
nm0151419,Kyle Chandler,200,17-09-1965,tt4034228
nm0151755,Kuo-Chu Chang,150,17-10-1948,tt7232860
nm0000977,Beau Bridges,179,09-12-1941,
nm0151790,Pen-yu Chang,150,27-01-1976,tt10805432
nm0000978,Lloyd Bridges,182,15-01-1913,
nm0151827,Sylvia Chang,200,22-07-1953,tt7479718
nm0000979,Wilford Brimley,173,27-09-1934,
nm0152526,Steven Curtis Chapman,200,21-11-1962,tt6450186
nm0000980,Jim Broadbent,188,24-05-1949,
nm0152638,Dave Chappelle,200,24-08-1973,tt1517451
nm0000981,James Brolin,191,18-07-1940,
nm0152640,Joe Chappelle,150,,tt7049542
nm0154055,Étienne Chatiliez,150,17-06-1952,tt9235038
nm0000991,Geneviève Bujold,163,01-07-1942,
nm0154653,Bhoomika Chawla,200,21-08-1978,tt7516778
nm0000995,Ellen Burstyn,170,07-12-1932,
nm0154716,Stephen Chbosky,150,25-01-1970,"tt2771200,tt2543472"
nm0000997,Gary Busey,182,29-06-1944,
nm0155093,Peter Chelsom,150,20-04-1956,tt3922818
nm0000998,Jake Busey,191,15-06-1971,
nm0155127,André Chemetoff,150,,tt3256226
nm0001002,Dean Cain,182,31-07-1966,
nm0155166,Camille Chen,200,01-09-1979,tt2704998
nm0001015,Robert Carlyle,170,14-04-1961,
nm0155446,Yu-Hsun Chen,150,15-05-1905,tt6461526
nm0001021,Veronica Cartwright,168,20-04-1949,
nm0155683,Chad Chenouga,150,01-05-1962,tt6253942
nm0001022,Dana Carvey,173,02-06-1955,
nm0155940,Denis Chernov,150,,"tt7050476,tt5302150"
nm0001024,Nick Cassavetes,198,21-05-1959,
nm0155992,Andrey Chernyshov,150,,tt9415552
nm0001029,Jim Caviezel,187,26-09-1968,
nm0156492,Julian Cheung,200,27-08-1971,tt5254610
nm0001035,Ben Chaplin,180,31-07-1970,
nm0156533,Nick Cheung,200,02-12-1967,tt6871634
nm0001036,Geraldine Chaplin,165,31-07-1944,
nm0157266,Philip Chidel,150,29-06-1967,tt6958520
nm0001040,Joan Chen,163,26-04-1961,
nm0157759,Kar Lok Chin,200,06-08-1965,tt7521990
nm0001044,Rae Dawn Chong,173,28-02-1961,
nm0158372,Angelica Cassidy,200,09-10-1986,tt1928334
nm0001047,Michael Cimino,165,03-02-1939,
nm0158427,Derek Chiu,150,14-05-1905,tt7473032
nm0001050,Montgomery Clift,178,17-10-1920,
nm0159039,Felix Chong,150,01-01-1968,tt7183578
nm0159106,Darren E. Scott,150,30-05-1972,"tt2720826,tt4949290"
nm0159907,Stine Fischer Christensen,150,03-02-1985,tt5431082
nm0001074,Ronny Cox,188,23-07-1938,
nm0160621,Scott Christopher,200,13-01-1967,tt6133806
nm0001082,Billy Crudup,174,08-07-1968,
nm0161330,Cindy Chupack,150,,tt4180560
nm0001084,Ice Cube,173,15-06-1969,
nm0163022,Jean-Paul Civeyrac,150,24-12-1964,tt6593240
nm0001085,Kieran Culkin,170,30-09-1982,
nm0163052,Tauras Cizas,150,18-05-1964,tt4836110
nm0001086,Alan Cumming,178,27-01-1965,
nm0163510,Jillian Clare,200,25-07-1992,"tt3661570,tt6237314"
nm0001095,Béatrice Dalle,170,19-12-1964,
nm0164809,Jason Clarke,200,17-07-1969,tt2396589
nm0001097,Charles Dance,191,10-10-1946,
nm0164929,Noel Clarke,200,06-12-1975,tt1464763
nm0001100,Blythe Danner,170,03-02-1943,
nm0165866,Noel Cleary,150,,tt6685596
nm0001102,Joe Dante,166,28-11-1946,
nm0166438,Laure de Clermont-Tonnerre,150,,tt5952594
nm0001107,Stacey Dash,165,20-01-1967,
nm0169677,Paula Cohen,150,11-04-1974,tt8311958
nm0001117,Bruce Davison,185,28-06-1946,
nm0169828,Yaacov Cohen,150,27-09-1958,tt6253214
nm0001121,Brandon De Wilde,174,09-04-1942,
nm0170402,Michael Coldewey,150,,"tt1825683,tt4154664"
nm0001125,Benicio Del Toro,188,19-02-1967,
nm0171825,Eric Colley,150,21-12-1971,"tt3767278,tt5040202"
nm0001130,Ted Demme,183,26-10-1963,
nm0172016,Len Collin,150,,tt4664244
nm0001131,Patrick Dempsey,179,13-01-1966,
nm0172259,David Collins,150,,"tt5120400,tt6685596"
nm0001132,Judi Dench,155,09-12-1934,
nm0172718,Tom Collins,150,,tt5471258
nm0001134,Bob Denver,173,09-01-1935,
nm0173003,Vincent Colombe,150,,tt6738136
nm0001136,Bruce Dern,183,04-06-1936,
nm0173062,Juan Carlos Colombo,150,,tt3646058
nm0001143,Kevin Dillon,175,19-08-1965,
nm0173541,Etienne Comar,150,,tt6247936
nm0001147,Shannen Doherty,163,12-04-1971,
nm0174403,Kerry Condon,200,04-01-1983,"tt4154756,tt5027774"
nm0001151,Stephen Dorff,173,29-07-1973,
nm0174555,Marina Confalone,150,02-06-1951,tt7247524
nm0001152,Illeana Douglas,174,25-07-1965,
nm0174983,Gaelan Connell,150,19-05-1989,tt3616934
nm0001156,Olympia Dukakis,160,20-06-1931,
nm0175931,Anne Consigny,150,25-05-1963,tt3716530
nm0001168,Bob Dylan,171,24-05-1941,
nm0176496,Ernesto Contreras,150,17-10-1969,tt3278224
nm0001169,George Dzundza,177,19-07-1945,
nm0177742,Peter Coonan,150,,"tt5952138,tt5471258"
nm0001175,Blake Edwards,178,26-07-1922,
nm0178376,Scott Cooper,150,23-05-1905,tt5478478
nm0001177,Chris Eigeman,150,01-03-1965,
nm0178509,Robert Coote,200,04-02-1909,tt0038733
nm0001179,Anita Ekberg,169,29-09-1931,
nm0178833,Tyler Coppin,200,09-11-1956,"tt2119532,tt1072748"
nm0001191,Adam Sandler,177,09-09-1966,
nm0179479,James Corden,200,22-08-1978,tt5117670
nm0179880,Nick Corirossi,200,09-01-1987,tt6975598
nm0001199,Dennis Farina,183,29-02-1944,
nm0180411,Abbie Cornish,200,07-08-1982,tt5027774
nm0001200,Gary Farmer,189,12-06-1953,
nm0180428,Joe Cornish,200,20-12-1968,tt6811018
nm0001209,William Fichtner,184,27-11-1956,
nm0180508,Stephen Cornwell,150,,"tt5834262,tt1712192"
nm0001212,Joseph Fiennes,183,27-05-1970,
nm0180985,Kieran Corrigan,150,,tt5952138
nm0001217,Fionnula Flanagan,157,10-12-1941,
nm0181117,Catherine Corsini,150,18-05-1956,tt8260226
nm0001218,Sean Patrick Flanery,180,11-10-1965,
nm0181246,Paola Cortellesi,200,24-11-1973,"tt9260446,tt7129926"
nm0181613,Sandra Corveloni,150,18-05-1905,"tt4673790,tt6251504"
nm0001231,Claire Forlani,166,17-12-1971,
nm0181903,Panos Cosmatos,150,,tt6998518
nm0001233,Robert Forster,177,13-07-1941,
nm0182276,Pedro Costa,200,30-12-1958,tt8241872
nm0001235,William Forsythe,183,07-06-1955,
nm0187373,Alessio Cremonini,150,,tt7121252
nm0001240,Dennis Franz,178,28-10-1944,
nm0187680,Carl Crew,200,,tt2413516
nm0001241,Stephen Frears,170,20-06-1941,
nm0189164,Gary Cross,150,,tt2602338
nm0001242,Matt Frewer,191,04-01-1958,
nm0190859,Alfonso Cuarón,200,28-11-1961,tt6155172
nm0001244,Sadie Frost,161,19-06-1965,
nm0190866,Emmanuelle Cuau,150,,tt5313922
nm0001250,Charlotte Gainsbourg,173,21-07-1971,
nm0191242,Mike Cuff,150,,tt5662550
nm0001251,Peter Gallagher,175,19-08-1955,
nm0191258,Robert Cuffley,150,,tt2076826
nm0001252,Vincent Gallo,180,11-04-1961,
nm0191442,Brett Cullen,200,26-08-1956,tt7286456
nm0001277,Scott Glenn,183,26-01-1939,
nm0192289,David L. Cunningham,150,24-02-1971,tt5696326
nm0001278,John Glover,183,07-08-1944,
nm0192845,John Curran,150,11-09-1960,tt5270948
nm0001283,Louis Gossett Jr.,189,27-05-1936,
nm0192889,Tony Curran,200,13-12-1969,"tt6679794,tt6218358"
nm0001285,Elliott Gould,191,29-08-1938,
nm0193135,Stephen Curry,150,29-05-1905,tt3896738
nm0001287,Heather Graham,171,29-01-1970,
nm0193508,Simon Curtis,200,11-03-1960,tt1653665
nm0001289,Stewart Granger,188,06-05-1913,
nm0194125,Svetlana Cvetko,150,,tt8354582
nm0195264,Frank D Angelo,200,,"tt8027322,tt5537140"
nm0001291,Rupert Graves,180,30-06-1963,
nm0195439,James D Arcy,200,24-08-1975,tt5013056
nm0196230,Eric da Silva,200,,"tt6610280,tt5993748"
nm0001298,Richard Grieco,178,23-03-1965,
nm0197855,John Francis Daley,200,20-07-1985,tt2250912
nm0001299,Thomas Ian Griffith,193,18-03-1962,
nm0198737,Carol Damgen,200,,tt7651078
nm0001303,Carla Gugino,165,29-08-1971,
nm0198804,Nick Damici,150,,"tt5843670,tt4720702"
nm0001307,Stacy Haiduk,170,24-04-1968,
nm0199807,Kathryn Danielle,150,,tt7304194
nm0001314,John Hannah,178,23-04-1962,
nm0201965,Damon Dash,200,03-05-1971,tt7642326
nm0001324,Ian Hart,172,08-10-1964,
nm0202036,Peter Daskaloff,150,,tt6876788
nm0001326,Josh Hartnett,190,21-07-1978,
nm0204322,Cassi Davis,150,31-07-1964,tt7054636
nm0204583,Essie Davis,200,23-05-1905,tt4844140
nm0001331,Todd Haynes,178,02-01-1961,
nm0204628,Garth Davis,200,,"tt5360996,tt3741834"
nm0001333,Susan Hayward,160,30-06-1917,
nm0205063,Lucy Davis,200,17-02-1973,tt0451279
nm0001334,John Heard,176,07-03-1946,
nm0205626,Viola Davis,200,11-08-1965,"tt4218572,tt2671706"
nm0001341,Florence Henderson,160,14-02-1934,
nm0205827,Abolhassan Davoodi,150,,tt1431347
nm0001348,Werner Herzog,183,05-09-1942,
nm0206257,Rosario Dawson,200,09-05-1979,tt4116284
nm0001352,Terence Hill,182,29-03-1939,
nm0206359,Charlie Day,200,09-02-1976,tt3401882
nm0001354,Ciarán Hinds,183,09-02-1953,
nm0206372,Darren Day,200,17-07-1968,"tt7858466,tt8028600,tt5815858"
nm0001355,Michael Hoffman,150,30-11-1956,
nm0206760,Jonathan Dayton,150,07-07-1957,tt4622512
nm0001367,C. Thomas Howell,178,07-12-1966,
nm0207218,Isaach De Bankolé,200,12-08-1957,tt1825683
nm0001375,Kim Hunter,161,12-11-1922,
nm0209373,Barrington De La Roche,150,,"tt1273221,tt7715192"
nm0209409,Antonio de la Torre,150,18-01-1968,tt7095482
nm0001378,Anjelica Huston,178,08-07-1951,
nm0210941,Miranda de Pencier,150,20-08-1968,tt6365796
nm0001379,John Huston,188,05-08-1906,
nm0210948,Thierry de Peretti,150,,tt6805328
nm0001394,Derek Jacobi,178,22-10-1938,
nm0211770,Eucir de Souza,150,24-05-1970,tt7878846
nm0001396,Mick Jagger,178,26-07-1943,
nm0211879,Koen De Sutter,150,07-04-1966,tt4951982
nm0001401,Angelina Jolie,169,04-06-1975,
nm0211920,Marina de Tavira,200,27-05-1905,tt6155172
nm0001406,Carol Kane,157,18-06-1952,
nm0212016,Marijn De Valck,150,16-03-1951,tt5331532
nm0001408,Shekhar Kapur,150,06-12-1945,
nm0212814,Jerry Dean,150,,tt5396646
nm0001413,Julie Kavner,170,07-09-1950,
nm0213424,Benoît Debie,150,,"tt8359848,tt4971344"
nm0213450,Dean DeBlois,200,07-06-1970,tt2386490
nm0001422,Persis Khambatta,171,02-10-1948,
nm0214860,Raffaello Degruttola,200,,tt1734493
nm0215269,Fred Dekker,150,09-04-1959,tt3829266
nm0001425,Krzysztof Kieslowski,184,27-06-1941,
nm0215299,Steven S. DeKnight,150,,tt2557478
nm0001426,Ben Kingsley,173,31-12-1943,
nm0216322,Christian Calloway,200,,tt2119543
nm0001427,Greg Kinnear,178,17-06-1963,
nm0216466,Lea DeLaria,200,23-05-1958,tt3606752
nm0001429,Takeshi Kitano,165,18-01-1947,
nm0216816,Emilie Deleuze,150,07-05-1964,tt4741376
nm0001431,Wayne Knight,170,07-08-1955,
nm0216858,Sergio Delfino,150,,tt6685596
nm0001432,Charlie Korsmo,174,20-07-1978,
nm0217231,Debra De Liso,200,03-05-1956,tt7558166
nm0001433,Yaphet Kotto,190,15-11-1939,
nm0217763,Guillaume DeLouche,150,26-05-1905,"tt4701182,tt3371366"
nm0001435,Lisa Kudrow,173,30-07-1963,
nm0217822,Richard DeManincor,200,,tt0083907
nm0001437,Emir Kusturica,191,24-11-1954,
nm0218318,William DeMeo,150,20-07-1971,"tt5884234,tt1801552"
nm0001444,Lorenzo Lamas,187,20-01-1958,
nm0218533,Füsun Demirel,200,11-05-1905,tt8135550
nm0001447,Nathan Lane,169,03-02-1956,
nm0219136,Claire Denis,150,21-04-1946,tt4827558
nm0001449,Frank Langella,191,01-01-1938,
nm0219292,David Denman,200,25-07-1973,"tt6933454,tt7752126,tt5439796"
nm0001453,Piper Laurie,164,22-01-1932,
nm0219329,Ned Dennehy,200,,tt6998518
nm0219775,Rhonda Dent,200,18-08-1978,tt8451018
nm0001458,Cloris Leachman,166,30-04-1926,
nm0219838,Jeff Denton,200,,tt6053472
nm0219967,Bobby Deol,200,27-01-1969,tt7431594
nm0001461,Virginie Ledoyen,166,15-11-1976,
nm0220240,Eugenio Derbez,200,02-09-1962,"tt1981128,tt1563742,tt4795124"
nm0001475,John Lithgow,193,19-10-1945,
nm0220706,Jacob Derwig,150,15-07-1969,tt4610378
nm0001477,Robyn Lively,173,07-02-1972,
nm0221711,Antoine Desrosières,150,25-02-1971,tt6386684
nm0001478,June Lockhart,165,25-06-1925,
nm0222143,Mukul Dev,150,30-11-1970,tt6978268
nm0001481,Tina Louise,174,11-02-1934,
nm0222181,Devan,150,,tt6836936
nm0001484,Jon Lovitz,176,21-07-1957,
nm0223521,Anil Dhawan,150,,tt8108198
nm0001490,Adrian Lyne,150,04-03-1941,
nm0224007,John DiMaggio,200,04-09-1968,tt3371366
nm0001491,Melanie Lynskey,170,16-05-1977,
nm0224801,Yi nan Diao,150,22-05-1905,tt9647768
nm0001492,Kyle MacLachlan,183,22-02-1959,
nm0225010,Lav Diaz,150,30-12-1958,tt7200370
nm0001505,Joe Mantegna,182,13-11-1947,
nm0226151,Saskia Diesing,150,25-05-1905,tt5933840
nm0001525,John C. McGinley,185,03-08-1959,
nm0226210,Marsha Dietlein,150,01-08-1965,tt5711672
nm0001526,Patrick McGoohan,187,19-03-1928,
nm0226214,Claes Dietmann,150,,"tt4995790,tt5311542"
nm0001528,Don McKellar,178,17-08-1963,
nm0226820,Stephen Dillane,200,27-03-1957,tt4555426
nm0001530,William McNamara,178,31-03-1965,
nm0227625,Sheng Ding,150,,tt5846644
nm0001538,Jonny Lee Miller,177,15-11-1972,
nm0227657,Martin Dingle Wall,150,22-07-1971,"tt5189770,tt3910736"
nm0001542,Jay Mohr,175,23-08-1970,
nm0227759,Peter Dinklage,200,11-06-1969,tt5027774
nm0001556,David Morse,193,11-10-1953,
nm0229054,Gábor Dióssy,150,07-05-1905,tt5855772
nm0001564,Bebe Neuwirth,163,31-12-1958,
nm0229139,Abel Jafri,200,,tt2239822
nm0001575,Tatum O Neal,170,05-11-1963,
nm0233078,Brett Donowho,150,,tt6684714
nm0001576,Heather O Rourke,142,27-12-1975,
nm0233304,Mike Dopud,200,10-06-1968,tt3829266
nm0001578,Annette O Toole,163,01-04-1952,
nm0235426,Behzad Dorani,150,,tt6215368
nm0001584,Miranda Otto,165,16-12-1967,
nm0236043,Thomas Downey,200,11-05-1969,"tt9436204,tt1458169"
nm0001590,Chazz Palminteri,189,15-05-1952,
nm0236816,Joséphine Draï,150,,tt6441072
nm0001591,Bruce Paltrow,187,26-11-1943,
nm0238186,Brigitte Drodtloff,150,03-02-1959,tt9110902
nm0001592,Joe Pantoliano,176,12-09-1951,
nm0239477,Tristan Dubois,150,,tt6632664
nm0001595,Michael Paré,185,09-10-1958,
nm0239498,Franck Dubosc,200,07-11-1963,tt6838702
nm0001598,Robert Patrick,180,05-11-1958,
nm0239575,Martin Dubreuil,150,,tt8553192
nm0001601,David Paymer,170,30-08-1954,
nm0240196,Michael Dudok de Wit,150,15-07-1953,tt3666024
nm0001602,Guy Pearce,179,05-10-1967,
nm0240995,Christian Duguay,150,10-05-1905,tt5091612
nm0001604,Nia Peeples,157,10-12-1961,
nm0241039,Claude Duhamel,150,23-05-1905,tt3665498
nm0001608,Barry Pepper,178,04-04-1970,
nm0241049,Josh Duhamel,200,14-11-1972,tt3371366
nm0001617,Lou Diamond Phillips,180,17-02-1962,
nm0241738,Uldis Dumpis,200,03-10-1943,tt7309998
nm0001618,Joaquin Phoenix,173,28-10-1974,
nm0242050,Michelle Duncan,200,14-04-1978,tt1727824
nm0001621,Bronson Pinchot,175,20-05-1959,
nm0243355,Albert Dupontel,200,11-01-1964,tt5258850
